date,USSWAP10,JYSW10,ADSWAP10,EUSA10,BPSW10,NDSWAP10,SKSW10,SDSW10
2009/5/24,3.6,1.38,5.7,3.66,3.95,5.9,3.85,2.79
2009/5/25,3.59,1.38,5.7,3.66,3.95,5.9,3.85,2.79
2009/5/26,3.75,1.36,5.73,3.7,3.92,5.95,3.8,2.76
2009/5/27,4.05,1.39,5.91,3.7,3.95,6.06,3.84,2.84
2009/5/28,3.88,1.4,5.72,3.74,4.02,5.97,3.91,2.89
2009/5/29,3.66,1.41,5.68,3.7,3.97,5.89,3.91,2.97
2009/6/1,4,1.42,5.88,3.78,4.05,5.95,3.94,2.96
2009/6/2,3.94,1.43,5.99,3.74,4.1,6.01,3.9275,3
2009/6/3,3.84,1.42,5.91,3.66,4.05,5.95,3.895,2.845
2009/6/4,4.05,1.41,6,3.77,4.14,6.015,3.91,2.865
2009/6/5,4.22,1.44,6.09,3.86,4.21,6.1,3.9055,2.915
2009/6/8,4.32,1.42,6.09,3.8,4.22,6.1925,3.9525,3.03
2009/6/9,4.23,1.39,6.01,3.76,4.19,6.02,3.9325,3.015
2009/6/10,4.34,1.43,6.09,3.81,4.23,5.9875,3.98,3.1
2009/6/11,4.21,1.46,6.07,3.82,4.27,6.2,3.99,3.28
2009/6/12,4.07,1.45,6.01,3.81,4.28,6.085,3.9033,3.175
2009/6/15,3.95,1.43,5.96,3.73,4.2,6.04,3.8158,3.055
2009/6/16,3.87,1.44,5.87,3.72,4.22,5.9488,3.817,3.075
2009/6/17,3.88,1.41,5.95,3.71,4.14,5.985,3.7725,3.085
2009/6/18,4.09,1.43,6.11,3.78,4.25,6.1578,3.7963,3.12
2009/6/19,4.04,1.41,6.14,3.74,4.21,6.215,3.7975,3.17
2009/6/22,3.94,1.39,5.99,3.71,4.17,6.12,3.795,3.1
2009/6/23,3.88,1.36,6,3.72,4.19,6.05,3.7925,3.075
2009/6/24,3.92,1.36,6.12,3.73,4.18,6.095,3.785,3.02
2009/6/25,3.75,1.4,5.99,3.67,4.16,6.11,3.755,3.06
2009/6/26,3.74,1.39,5.98,3.65,4.14,6.075,3.7363,3.015
2009/6/29,3.69,1.38,5.93,3.63,4.13,5.99,3.715,3.005
2009/6/30,3.78,1.37,5.99,3.62,4.17,5.995,3.725,3.045
2009/7/1,3.76,1.38,5.92,3.62,4.23,5.9275,3.7588,3.06
2009/7/2,3.72,1.35,5.82,3.58,4.16,5.8813,3.62,3.015
2009/7/3,3.71,1.32,5.91,3.59,4.15,5.875,3.665,2.995
2009/7/6,3.71,1.29,5.85,3.56,4.14,5.91,3.6525,3.0075
2009/7/7,3.65,1.3,5.83,3.56,4.13,5.98,3.65,2.985
2009/7/8,3.47,1.3,5.63,3.53,4.08,5.89,3.625,2.915
2009/7/9,3.58,1.3,5.72,3.58,4.16,5.8788,3.6388,2.8725
2009/7/10,3.48,1.28,5.61,3.56,4.1,5.8375,3.6263,2.82
2009/7/13,3.55,1.3,5.66,3.58,4.01,5.845,3.5888,2.835
2009/7/14,3.69,1.33,5.77,3.6,4.09,5.905,3.6575,2.93
2009/7/15,3.85,1.35,6,3.68,4.16,6,3.71,3
2009/7/16,3.8,1.34,5.92,3.62,4.11,5.9575,3.6888,2.985
2009/7/17,3.89,1.34,5.97,3.67,4.17,5.98,3.6925,2.97
2009/7/20,3.85,1.33,6.02,3.62,4.2,6.015,3.72,3.085
2009/7/21,3.69,1.35,5.97,3.62,4.18,6.015,3.71,3.04
2009/7/22,3.75,1.41,6.02,3.65,4.23,6.035,3.705,3
2009/7/23,3.9,1.47,6.11,3.69,4.32,6.0425,3.7325,3.02
2009/7/24,3.88,1.45,6.12,3.71,4.33,6.0225,3.77,3.025
2009/7/27,3.96,1.45,6.16,3.71,4.33,6.065,3.8,2.995
2009/7/28,3.9,1.43,6.15,3.66,4.29,6.035,3.73,3.005
2009/7/29,3.9,1.45,6.09,3.64,4.3,6.095,3.6875,2.9925
2009/7/30,3.86,1.47,6.09,3.58,4.28,5.995,3.715,2.99
2009/7/31,3.73,1.49,6.01,3.5,4.2,5.94,3.6175,2.99
2009/8/3,3.89,1.51,6.15,3.56,4.25,5.9413,3.665,2.9775
2009/8/4,3.93,1.49,6.16,3.57,4.25,5.9438,3.7125,3.0175
2009/8/5,4.02,1.47,6.16,3.58,4.22,6.005,3.715,3.03
2009/8/6,4.04,1.5,6.13,3.58,4.22,5.9825,3.705,3.08
2009/8/7,4.05,1.53,6.17,3.7,4.28,6.025,3.775,3.105
2009/8/10,4.09,1.55,6.15,3.62,4.19,6.0925,3.77,3.105
2009/8/11,3.95,1.54,6.16,3.63,4.21,6.015,3.7238,3.15
2009/8/12,3.96,1.51,6.08,3.62,4.2,6.0113,3.755,3.08
2009/8/13,3.83,1.51,6.14,3.59,4.2,6.0563,3.805,3.095
2009/8/14,3.8,1.47,6.09,3.52,4.15,6.08,3.7263,3.0225
2009/8/17,3.68,1.39,6.01,3.52,4.07,5.9753,3.6975,2.945
2009/8/18,3.76,1.42,6.11,3.52,4.1,6.01,3.7075,2.99
2009/8/19,3.72,1.41,6.04,3.49,4.06,5.935,3.6575,2.9375
2009/8/20,3.68,1.44,6.03,3.47,4.07,5.965,3.645,2.935
2009/8/21,3.83,1.41,6.08,3.53,4.07,5.9375,3.6925,2.935
2009/8/24,3.74,1.44,6.06,3.49,4.05,5.95,3.7175,2.975
2009/8/25,3.69,1.45,6,3.46,3.98,5.94,3.7075,2.9225
2009/8/26,3.67,1.45,5.94,3.44,3.95,5.955,3.65,2.9
2009/8/27,3.69,1.42,6,3.47,3.93,5.985,3.58,2.8975
2009/8/28,3.68,1.41,6,3.45,3.92,5.995,3.6175,2.915
2009/8/31,3.62,1.41,6,3.45,3.92,5.975,3.58,2.9
2009/9/1,3.59,1.4,5.87,3.44,3.93,5.9,3.6,2.9
2009/9/2,3.51,1.37,5.91,3.44,3.92,5.915,3.575,2.8425
2009/9/3,3.55,1.36,6.01,3.46,3.95,5.92,3.5963,2.88
2009/9/4,3.64,1.41,6.07,3.48,3.96,5.935,3.555,2.91
2009/9/7,3.63,1.43,6.09,3.45,3.95,5.96,3.5475,2.9275
2009/9/8,3.68,1.41,6.05,3.51,3.96,5.91,3.6125,2.9025
2009/9/9,3.65,1.43,6,3.57,4.03,5.8825,3.665,2.905
2009/9/10,3.52,1.44,5.94,3.51,3.95,5.86,3.655,2.885
2009/9/11,3.52,1.42,5.93,3.44,3.9,5.86,3.6013,2.815
2009/9/14,3.62,1.4,5.95,3.45,3.89,5.845,3.585,2.8475
2009/9/15,3.67,1.44,5.93,3.49,3.89,5.86,3.62,2.805
2009/9/16,3.67,1.42,5.95,3.53,3.93,5.935,3.65,2.83
2009/9/17,3.58,1.45,5.99,3.55,3.96,5.95,3.6563,2.87
2009/9/18,3.68,1.45,6.01,3.57,3.99,5.93,3.6588,2.855
2009/9/21,3.7,1.45,5.99,3.57,3.99,5.98,3.665,2.855
2009/9/22,3.66,1.45,5.98,3.57,4.02,6.04,3.6638,2.885
2009/9/23,3.61,1.44,6.01,3.55,4.01,6.015,3.67,2.93
2009/9/24,3.57,1.42,5.98,3.52,3.97,6,3.64,2.86
2009/9/25,3.48,1.43,5.88,3.47,3.91,5.9875,3.6175,2.86
2009/9/28,3.44,1.4,5.89,3.47,3.93,5.97,3.5925,2.845
2009/9/29,3.44,1.4,5.92,3.46,3.9,5.965,3.575,2.85
2009/9/30,3.46,1.43,6.02,3.47,3.88,6.015,3.54,2.84
2009/10/1,3.33,1.4,5.89,3.41,3.79,5.95,3.5375,2.795
2009/10/2,3.38,1.38,5.85,3.4,3.75,5.9,3.4988,2.735
2009/10/5,3.39,1.39,5.91,3.42,3.75,5.95,3.4775,2.73
2009/10/6,3.44,1.37,5.85,3.43,3.75,5.935,3.4913,2.765
2009/10/7,3.36,1.38,5.82,3.38,3.74,5.85,3.475,2.765
2009/10/8,3.4,1.38,5.93,3.41,3.7,5.905,3.4475,2.7625
2009/10/9,3.56,1.42,5.97,3.44,3.77,5.905,3.5175,2.805
2009/10/12,3.54,1.42,6.01,3.41,3.72,5.918,3.4925,2.8475
2009/10/13,3.52,1.41,5.99,3.39,3.73,5.873,3.4725,2.83
2009/10/14,3.58,1.42,6.09,3.47,3.82,5.955,3.5075,2.84
2009/10/15,3.64,1.44,6.23,3.53,3.89,6.05,3.56,2.93
2009/10/16,3.6,1.45,6.21,3.51,3.93,6.0275,3.545,2.975
2009/10/19,3.56,1.48,6.27,3.52,3.93,6.05,3.5475,3.0075
2009/10/20,3.52,1.48,6.23,3.49,3.88,5.975,3.515,2.9525
2009/10/21,3.56,1.54,6.3,3.56,4.02,6.04,3.585,2.9425
2009/10/22,3.6,1.54,6.25,3.57,4.01,6.13,3.5613,2.99
2009/10/23,3.67,1.54,6.37,3.61,3.97,6.265,3.62,3.03
2009/10/26,3.75,1.56,6.33,3.61,3.99,6.275,3.635,3.075
2009/10/27,3.63,1.57,6.25,3.53,3.88,6.2,3.5475,3.045
2009/10/28,3.59,1.57,6.21,3.51,3.87,6.14,3.5175,2.9925
2009/10/29,3.66,1.54,6.2,3.57,3.92,6.195,3.56,2.99
2009/10/30,3.56,1.55,6.17,3.49,3.87,6.175,3.53,3.005
2009/11/2,3.6,1.51,6.22,3.51,3.91,6.1925,3.505,2.9875
2009/11/3,3.64,1.51,6.19,3.56,3.98,6.155,3.5175,2.97
2009/11/4,3.7,1.54,6.27,3.6,4.05,6.17,3.565,2.9875
2009/11/5,3.69,1.55,6.26,3.59,4.09,6.18,3.5775,2.97
2009/11/6,3.66,1.55,6.28,3.62,4.11,6.233,3.5913,2.985
2009/11/9,3.64,1.58,6.32,3.59,4.05,6.3,3.56,2.9725
2009/11/10,3.61,1.58,6.33,3.55,4.03,6.24,3.5575,2.97
2009/11/11,3.63,1.56,6.2,3.53,4,6.21,3.5888,2.9775
2009/11/12,3.57,1.49,6.21,3.55,3.99,6.1725,3.6275,2.965
2009/11/13,3.54,1.48,6.19,3.57,4,6.1675,3.6288,2.95
2009/11/16,3.43,1.47,6.16,3.51,3.94,6.1,3.5875,2.94
2009/11/17,3.42,1.44,6.15,3.5,3.88,6.1,3.555,2.8575
2009/11/18,3.45,1.43,6.08,3.5,3.86,6.09,3.5575,2.875
2009/11/19,3.45,1.44,6.01,3.5,3.83,6.0075,3.5588,2.915
2009/11/20,3.48,1.43,6.05,3.49,3.8,6.04,3.5775,2.875
2009/11/23,3.47,1.43,6.02,3.5,3.83,6.08,3.57,2.88
2009/11/24,3.4,1.41,5.99,3.47,3.8,6.0625,3.5475,2.875
2009/11/25,3.36,1.42,6.06,3.47,3.77,6.07,3.5488,2.88
2009/11/26,3.37,1.41,5.95,3.41,3.7,5.995,3.49,2.85
2009/11/27,3.29,1.38,5.97,3.42,3.73,5.97,3.5088,2.85
2009/11/30,3.3,1.38,5.9,3.42,3.7,6.03,3.4775,2.84
2009/12/1,3.39,1.36,5.94,3.41,3.73,5.968,3.4813,2.83
2009/12/2,3.42,1.35,6.04,3.45,3.74,5.988,3.49,2.8475
2009/12/3,3.5,1.39,6.11,3.43,3.77,5.995,3.5175,2.915
2009/12/4,3.62,1.43,6.16,3.48,3.82,6.02,3.5788,2.9075
2009/12/7,3.57,1.43,6.13,3.43,3.79,6.053,3.525,2.9375
2009/12/8,3.52,1.39,6.15,3.41,3.77,6.005,3.4813,2.915
2009/12/9,3.56,1.38,6.18,3.42,3.76,6.055,3.485,2.915
2009/12/10,3.62,1.37,6.2,3.45,3.85,6.103,3.5275,2.965
2009/12/11,3.68,1.42,6.26,3.46,3.87,6.135,3.57,2.995
2009/12/14,3.68,1.42,6.21,3.45,3.87,6.0726,3.55,3.015
2009/12/15,3.73,1.42,6.23,3.47,3.94,6.0578,3.5525,3.015
2009/12/16,3.75,1.41,6.15,3.48,3.95,6.005,3.5525,2.995
2009/12/17,3.62,1.39,6.08,3.4,3.92,6,3.4525,2.9875
2009/12/18,3.67,1.36,6.05,3.41,3.88,6,3.4325,2.98
2009/12/21,3.83,1.36,6.15,3.46,3.95,6.05,3.4713,2.98
2009/12/22,3.92,1.38,6.13,3.49,4,6.043,3.53,3.03
2009/12/23,3.91,1.38,6.21,3.55,4.06,6.03,3.525,3.0275
2009/12/24,3.95,1.39,6.23,3.5,4.05,6.0375,3.525,3.0075
2009/12/25,3.95,1.4,6.23,3.54,4.05,6.0375,3.525,3.0075
2009/12/28,4,1.43,6.33,3.57,4.06,6.08,3.57,3.04
2009/12/29,3.95,1.42,6.35,3.58,4.14,6.178,3.5875,3.035
2009/12/30,3.93,1.41,6.27,3.59,4.12,6.18,3.595,3
2009/12/31,4.01,1.41,6.25,3.6,4.09,6.17,3.595,3
2010/1/1,3.95,1.41,6.25,3.59,4.09,6.17,3.595,3
2010/1/4,3.93,1.44,6.28,3.59,4.05,6.1778,3.6413,3.065
2010/1/5,3.86,1.43,6.21,3.55,4.05,6.1005,3.665,3.045
2010/1/6,3.93,1.44,6.23,3.56,4.09,6.0805,3.665,3.045
2010/1/7,3.94,1.47,6.26,3.53,4.09,6.098,3.625,3.04
2010/1/8,3.94,1.48,6.26,3.53,4.08,6.078,3.5363,3.06
2010/1/11,3.92,1.48,6.23,3.5,4.02,6.09,3.5813,3.005
2010/1/12,3.81,1.45,6.09,3.51,3.97,6.02,3.5475,2.925
2010/1/13,3.9,1.44,6.15,3.49,4.01,5.99,3.555,2.93
2010/1/14,3.84,1.42,6.18,3.5,4.02,6.003,3.58,2.95
2010/1/15,3.78,1.41,6.11,3.47,3.99,5.981,3.545,2.905
2010/1/18,3.83,1.42,6.12,3.45,3.98,5.9805,3.535,2.93
2010/1/19,3.8,1.42,6.15,3.46,4.04,5.92,3.565,2.88
2010/1/20,3.75,1.43,6.07,3.45,4.04,5.93,3.5213,2.875
2010/1/21,3.69,1.44,6.05,3.4,3.98,5.953,3.54,2.895
2010/1/22,3.74,1.42,6.02,3.42,3.97,5.915,3.485,2.87
2010/1/25,3.74,1.42,6.09,3.41,3.96,5.92,3.5025,2.9025
2010/1/26,3.74,1.4,6.06,3.41,3.92,5.8875,3.495,2.8825
2010/1/27,3.77,1.37,6.08,3.43,3.93,5.9225,3.4763,2.905
2010/1/28,3.76,1.39,6.01,3.44,3.94,5.9075,3.5025,2.9375
2010/1/29,3.71,1.39,6,3.39,3.91,5.915,3.505,2.9225
2010/2/1,3.78,1.4,6.06,3.41,3.92,5.93,3.495,2.91
2010/2/2,3.76,1.41,6.08,3.41,3.93,5.937,3.485,2.905
2010/2/3,3.82,1.42,6.11,3.42,3.94,5.9025,3.4975,2.9025
2010/2/4,3.72,1.43,5.98,3.33,3.9,5.875,3.445,2.8975
2010/2/5,3.67,1.42,5.94,3.32,3.88,5.875,3.3938,2.795
2010/2/8,3.66,1.41,6.01,3.35,3.91,5.8377,3.4075,2.865
2010/2/9,3.74,1.4,6.06,3.42,3.92,5.852,3.44,2.875
2010/2/10,3.8,1.39,6.06,3.42,3.91,5.8835,3.455,2.9075
2010/2/11,3.81,1.39,6.09,3.44,3.95,5.905,3.5025,2.92
2010/2/12,3.79,1.39,6.07,3.4,3.94,5.885,3.5375,2.91
2010/2/15,3.79,1.4,6.06,3.41,3.97,5.8725,3.525,2.905
2010/2/16,3.76,1.4,6.11,3.4,3.92,5.8405,3.52,2.91
2010/2/17,3.83,1.4,6.14,3.43,3.93,5.8735,3.4825,2.91
2010/2/18,3.91,1.4,6.14,3.42,3.98,5.87,3.504,2.93
2010/2/19,3.88,1.41,6.12,3.46,4.02,5.86,3.51,2.9425
2010/2/22,3.89,1.42,6.17,3.44,3.98,5.863,3.53,2.935
2010/2/23,3.78,1.42,6.1,3.37,3.95,5.8185,3.415,2.96
2010/2/24,3.78,1.41,6.14,3.33,3.91,5.8185,3.3975,2.94
2010/2/25,3.71,1.39,6.01,3.34,3.89,5.799,3.4025,2.93
2010/2/26,3.7,1.4,5.99,3.34,3.89,5.811,3.385,2.905
2010/3/1,3.69,1.4,6.03,3.34,3.88,5.8185,3.335,2.8875
2010/3/2,3.67,1.39,5.96,3.35,3.89,5.759,3.3425,2.8825
2010/3/3,3.66,1.39,5.99,3.37,3.91,5.772,3.46,2.86
2010/3/4,3.63,1.38,5.97,3.35,3.89,5.753,3.355,2.85
2010/3/5,3.73,1.38,6.01,3.35,3.92,5.761,3.39,2.855
2010/3/8,3.77,1.38,6.04,3.36,3.94,5.799,3.3888,2.9
2010/3/9,3.74,1.38,6.01,3.33,3.9,5.8,3.365,2.91
2010/3/10,3.75,1.38,6.05,3.33,3.89,5.775,3.4125,2.8675
2010/3/11,3.77,1.39,6.13,3.37,3.92,5.8305,3.43,2.915
2010/3/12,3.75,1.4,6.13,3.36,3.91,5.831,3.445,2.905
2010/3/15,3.73,1.39,6.09,3.35,3.9,5.835,3.4025,2.865
2010/3/16,3.69,1.39,6.02,3.3,3.89,5.803,3.3738,2.86
2010/3/17,3.67,1.41,6.1,3.3,3.88,5.825,3.3375,2.8525
2010/3/18,3.72,1.42,6.11,3.33,3.86,5.835,3.355,2.8325
2010/3/19,3.74,1.41,6.11,3.32,3.86,5.846,3.355,2.8625
2010/3/22,3.69,1.41,6.13,3.28,3.83,5.845,3.3163,2.86
2010/3/23,3.66,1.4,6.15,3.27,3.81,5.845,3.2763,2.85
2010/3/24,3.76,1.41,6.23,3.3,3.85,5.845,3.305,2.855
2010/3/25,3.81,1.42,6.21,3.34,3.86,5.94,3.3225,2.90002
2010/3/26,3.79,1.42,6.17,3.33,3.84,5.91,3.35,2.9
2010/3/29,3.82,1.44,6.24,3.32,3.83,5.965,3.3263,2.9425
2010/3/30,3.81,1.44,6.23,3.29,3.82,5.935,3.3225,2.9475
2010/3/31,3.82,1.46,6.15,3.28,3.79,5.9,3.31,2.9425
2010/4/1,3.87,1.42,6.19,3.27,3.79,5.908,3.32,2.935
2010/4/2,3.96,1.41,6.19,3.27,3.79,5.908,3.32,2.94
2010/4/5,4.02,1.44,6.19,3.27,3.79,5.935,3.32,3.01
2010/4/6,3.94,1.45,6.25,3.32,3.85,5.94,3.34,3.03
2010/4/7,3.83,1.46,6.18,3.28,3.88,5.915,3.34,2.9875
2010/4/8,3.87,1.43,6.15,3.31,3.84,5.875,3.34,2.9525
2010/4/9,3.87,1.45,6.21,3.33,3.87,5.8805,3.31,2.9475
2010/4/12,3.8,1.45,6.19,3.33,3.89,5.87,3.3888,2.985
2010/4/13,3.77,1.43,6.23,3.29,3.87,5.83,3.3438,2.9525
2010/4/14,3.82,1.42,6.28,3.3,3.87,5.865,3.3438,2.94
2010/4/15,3.8,1.41,6.25,3.28,3.86,5.8705,3.3438,2.9
2010/4/16,3.74,1.39,6.2,3.24,3.83,5.86,3.31,2.895
2010/4/19,3.79,1.38,6.23,3.25,3.83,5.848,3.31,2.86875
2010/4/20,3.79,1.38,6.27,3.25,3.85,5.85,3.2775,2.9
2010/4/21,3.72,1.38,6.2,3.25,3.88,5.855,3.2788,2.91
2010/4/22,3.76,1.37,6.22,3.23,3.87,5.8475,3.2263,2.875
2010/4/23,3.81,1.38,6.23,3.23,3.92,5.815,3.2325,2.89
2010/4/26,3.81,1.38,6.2,3.24,3.89,5.855,3.1925,2.895
2010/4/27,3.7,1.37,6.11,3.13,3.81,5.795,3.1313,2.9075
2010/4/28,3.76,1.35,6.19,3.17,3.84,5.861,3.1313,2.86
2010/4/29,3.71,1.35,6.14,3.19,3.86,5.843,3.105,2.855
2010/4/30,3.66,1.35,6.12,3.18,3.84,5.815,3.105,2.8625
2010/5/3,3.7,1.35,6.2,3.21,3.84,5.86,3.105,2.855
2010/5/4,3.6,1.35,6.09,3.14,3.78,5.84,3.105,2.8675
2010/5/5,3.56,1.35,6.07,3.06,3.74,5.83,3.105,2.81
2010/5/6,3.46,1.34,5.9,3.03,3.71,5.823,3.0175,2.79
2010/5/7,3.48,1.34,6.04,3.07,3.71,5.87,3.0175,2.76
2010/5/10,3.57,1.36,6.05,3.18,3.79,5.9,3.09,2.835
2010/5/11,3.57,1.36,6.05,3.21,3.81,5.888,3.09,2.77
2010/5/12,3.61,1.38,6.05,3.21,3.74,5.88,3.09,2.74
2010/5/13,3.57,1.39,6.02,3.16,3.72,5.9,3.09,2.7175
2010/5/14,3.49,1.38,5.99,3.13,3.61,5.875,3.09,2.6625
2010/5/17,3.53,1.37,6.06,3.15,3.62,5.9,2.9413,2.56825
2010/5/18,3.41,1.38,5.95,2.99,3.63,5.82,2.89,2.655
2010/5/19,3.43,1.36,5.94,3.04,3.56,5.805,2.8213,2.6275
2010/5/20,3.27,1.32,5.79,2.99,3.44,5.745,2.745,2.65
2010/5/21,3.28,1.31,5.79,2.98,3.45,5.7525,2.8375,2.63
2010/5/24,3.28,1.31,5.83,2.99,3.46,5.75,2.8375,2.68
2010/5/25,3.25,1.27,5.85,2.91,3.41,5.73,2.805,2.665
2010/5/26,3.28,1.3,5.84,2.91,3.5,5.74,2.8575,2.75
2010/5/27,3.45,1.33,5.96,2.97,3.56,5.78,2.874,2.8225
2010/5/28,3.38,1.33,5.86,2.94,3.51,5.7275,2.924,2.82
2010/5/31,3.39,1.34,5.85,2.93,3.51,5.745,2.89,2.8175
2010/6/1,3.36,1.32,5.8,2.93,3.55,5.735,2.8475,2.7375
2010/6/2,3.44,1.31,5.89,2.95,3.51,5.741,2.93,2.755
2010/6/3,3.46,1.33,5.91,2.96,3.51,5.75,2.93,2.83
2010/6/4,3.32,1.3,5.82,2.94,3.47,5.695,2.9113,2.83
2010/6/7,3.26,1.28,5.78,2.91,3.46,5.648,2.9113,2.735
2010/6/8,3.29,1.28,5.86,2.91,3.43,5.615,2.9113,2.665
2010/6/9,3.28,1.27,5.83,2.88,3.46,5.635,2.7988,2.7
2010/6/10,3.42,1.3,5.93,2.96,3.49,5.615,2.7988,2.74325
2010/6/11,3.34,1.31,5.87,2.9,3.41,5.621,2.83,2.745
2010/6/14,3.34,1.31,5.9,2.89,3.49,5.589,2.8575,2.79
2010/6/15,3.38,1.3,5.92,2.95,3.51,5.59,2.87,2.7675
2010/6/16,3.33,1.31,5.93,2.94,3.52,5.608,2.9,2.81
2010/6/17,3.25,1.29,5.84,2.93,3.49,5.585,2.9363,2.775
2010/6/18,3.28,1.28,5.85,2.98,3.54,5.586,2.9513,2.75
2010/6/21,3.28,1.29,5.88,2.98,3.51,5.6378,2.9513,2.77
2010/6/22,3.2,1.27,5.81,2.91,3.5,5.57,3.0613,2.74575
2010/6/23,3.18,1.25,5.82,2.93,3.47,5.55,3.03,2.72
2010/6/24,3.21,1.21,5.82,2.9,3.44,5.513,3.0063,2.71
2010/6/25,3.18,1.22,5.78,2.93,3.41,5.511,3.0063,2.735
2010/6/28,3.08,1.23,5.72,2.91,3.42,5.458,3.0063,2.72
2010/6/29,3.01,1.18,5.61,2.89,3.43,5.38,3.0063,2.63
2010/6/30,3,1.17,5.58,2.89,3.39,5.368,3.0063,2.63
2010/7/1,3.02,1.15,5.64,2.89,3.37,5.405,3.0063,2.575
2010/7/2,3.06,1.18,5.57,2.88,3.39,5.458,3.0063,2.59
2010/7/5,3.01,1.16,5.53,2.85,3.38,5.425,3.0063,2.61
2010/7/6,3.01,1.2,5.58,2.87,3.39,5.3815,2.945,2.62
2010/7/7,3.04,1.18,5.62,2.9,3.39,5.385,2.966,2.575
2010/7/8,3.09,1.19,5.68,2.89,3.41,5.4075,2.972,2.625
2010/7/9,3.11,1.21,5.65,2.87,3.39,5.396,3.001,2.62
2010/7/12,3.12,1.17,5.62,2.82,3.37,5.395,2.958,2.605
2010/7/13,3.16,1.18,5.68,2.86,3.4,5.4075,3.007,2.6025
2010/7/14,3.08,1.18,5.66,2.87,3.41,5.4025,3.018,2.635
2010/7/15,3.02,1.14,5.62,2.89,3.37,5.375,3.023,2.6
2010/7/16,2.94,1.14,5.58,2.85,3.33,5.313,3.006,2.61625
2010/7/19,2.99,1.13,5.64,2.9,3.35,5.296,3.021,2.58
2010/7/20,2.97,1.13,5.71,2.9,3.36,5.3675,2.995,2.57625
2010/7/21,2.89,1.14,5.6,2.86,3.35,5.3435,2.992,2.5425
2010/7/22,2.94,1.13,5.67,2.92,3.37,5.345,3.01,2.5075
2010/7/23,3.01,1.13,5.7,2.99,3.44,5.3488,3.037,2.5575
2010/7/26,2.99,1.13,5.71,3,3.48,5.365,3.088,2.56
2010/7/27,3.04,1.12,5.75,3.01,3.54,5.38,3.081,2.5475
2010/7/28,2.97,1.16,5.62,2.98,3.53,5.335,3.081,2.61
2010/7/29,2.96,1.14,5.65,2.98,3.46,5.235,3.08,2.575
2010/7/30,2.89,1.11,5.6,2.95,3.38,5.2395,3.065,2.5175
2010/8/2,2.92,1.11,5.65,2.98,3.39,5.2775,3.094,2.545
2010/8/3,2.87,1.07,5.57,2.88,3.34,5.27,3.019,2.49
2010/8/4,2.93,1.06,5.59,2.88,3.34,5.255,3.002,2.47
2010/8/5,2.89,1.08,5.55,2.84,3.3,5.2,2.967,2.51
2010/8/6,2.83,1.09,5.54,2.79,3.28,5.17,2.877,2.51
2010/8/9,2.82,1.07,5.57,2.8,3.28,5.099,2.912,2.51
2010/8/10,2.76,1.08,5.5,2.75,3.3,5.1425,2.896,2.49
2010/8/11,2.68,1.06,5.46,2.7,3.22,5.0875,2.811,2.41
2010/8/12,2.75,1.06,5.47,2.69,3.18,5.07,2.809,2.395
2010/8/13,2.65,1.05,5.43,2.64,3.19,5.0223,2.76,2.43
2010/8/16,2.56,1.02,5.36,2.55,3.08,4.9275,2.674,2.40375
2010/8/17,2.63,1.02,5.44,2.6,3.11,4.9075,2.697,2.36
2010/8/18,2.65,0.98,5.36,2.58,3.07,4.955,2.681,2.2925
2010/8/19,2.59,0.99,5.36,2.54,3.05,4.845,2.645,2.335
2010/8/20,2.63,0.99,5.4,2.5,3.03,4.772,2.623,2.3025
2010/8/23,2.61,1,5.36,2.49,3.03,4.7395,2.637,2.39
2010/8/24,2.51,0.96,5.26,2.38,2.95,4.733,2.553,2.27075
2010/8/25,2.56,0.97,5.29,2.38,2.92,4.72,2.494,2.27034
2010/8/26,2.49,1,5.24,2.33,2.96,4.78,2.475,2.3075
2010/8/27,2.67,1.08,5.33,2.42,2.99,4.804,2.558,2.29
2010/8/30,2.55,1.09,5.22,2.33,2.99,4.8253,2.496,2.3125
2010/8/31,2.48,1.05,5.2,2.33,2.94,4.8225,2.485,2.25
2010/9/1,2.58,1.11,5.31,2.44,3.01,4.9525,2.589,2.275
2010/9/2,2.63,1.13,5.32,2.53,3.04,4.9263,2.689,2.31325
2010/9/3,2.68,1.2,5.38,2.63,3.08,4.9675,2.807,2.3625
2010/9/6,2.68,1.23,5.39,2.61,3.07,5.085,2.792,2.39
2010/9/7,2.56,1.18,5.33,2.52,3.02,5.03,2.733,2.335
2010/9/8,2.62,1.2,5.42,2.54,3.08,5.035,2.766,2.305
2010/9/9,2.74,1.19,5.49,2.61,3.12,5.04,2.807,2.325
2010/9/10,2.78,1.22,5.53,2.66,3.19,5.0375,2.893,2.325
2010/9/13,2.73,1.2,5.51,2.68,3.18,5.09,2.921,2.45
2010/9/14,2.66,1.14,5.48,2.63,3.13,5.02,2.915,2.385
2010/9/15,2.72,1.12,5.61,2.71,3.15,5.023,2.955,2.4575
2010/9/16,2.77,1.11,5.59,2.77,3.21,4.97,2.959,2.46
2010/9/17,2.76,1.14,5.58,2.74,3.2,4.9925,2.914,2.56875
2010/9/20,2.72,1.14,5.66,2.76,3.22,5.0075,2.979,2.545
2010/9/21,2.6,1.11,5.61,2.69,3.2,4.9585,2.952,2.51
2010/9/22,2.6,1.08,5.61,2.67,3.06,4.9275,2.874,2.425
2010/9/23,2.6,1.06,5.6,2.61,3.04,4.915,2.819,2.375
2010/9/24,2.65,1.07,5.64,2.66,3.11,4.9,2.884,2.40876
